t, x1, x2, u
3.197, 0.0149135, -0.00907737, 1
3.198, 0.0149044, -0.00911998, 1
3.199, 0.0148953, -0.00916249, 1
3.2, 0.0148861, -0.00920489, 1
3.201, 0.0148769, -0.00924718, 1
3.202, 0.0148676, -0.00928936, 1
3.203, 0.0148583, -0.00933144, 1
3.204, 0.0148489, -0.00937341, 1
3.205, 0.0148395, -0.00941527, 1
3.206, 0.0148301, -0.00945701, 1
3.207, 0.0148206, -0.00949866, 1
3.208, 0.0148111, -0.00954019, 1
3.209, 0.0148015, -0.00958161, 1
3.21, 0.0147919, -0.00962292, 1
3.211, 0.0147823, -0.00966412, 1
3.212, 0.0147726, -0.0097052, 1
3.213, 0.0147629, -0.00974618, 1
3.214, 0.0147531, -0.00978704, 1
3.215, 0.0147433, -0.00982779, 1
3.216, 0.0147335, -0.00986843, 1
3.217, 0.0147236, -0.00990896, 1
3.218, 0.0147136, -0.00994937, 1
3.219, 0.0147037, -0.00998967, 1
3.22, 0.0146937, -0.0100299, 1
3.221, 0.0146836, -0.0100699, 1
3.222, 0.0146735, -0.0101099, 1
3.223, 0.0146634, -0.0101497, 1
3.224, 0.0146532, -0.0101894, 1
3.225, 0.014643, -0.0102291, 1
3.226, 0.0146328, -0.0102686, 1
3.227, 0.0146225, -0.0103079, 1
3.228, 0.0146122, -0.0103472, 1
3.229, 0.0146018, -0.0103863, 1
3.23, 0.0145914, -0.0104254, 1
3.231, 0.0145809, -0.0104643, 1
3.232, 0.0145705, -0.0105031, 1
3.233, 0.0145599, -0.0105417, 1
3.234, 0.0145494, -0.0105803, 1
3.235, 0.0145388, -0.0106187, 1
3.236, 0.0145281, -0.010657, 1
3.237, 0.0145175, -0.0106952, 1
3.238, 0.0145067, -0.0107333, 1
3.239, 0.014496, -0.0107712, 1
3.24, 0.0144852, -0.0108091, 1
3.241, 0.0144744, -0.0108468, 1
3.242, 0.0144635, -0.0108844, 1
3.243, 0.0144526, -0.0109218, 1
3.244, 0.0144417, -0.0109592, 1
3.245, 0.0144307, -0.0109964, 1
3.246, 0.0144197, -0.0110335, 1
3.247, 0.0144086, -0.0110705, 1
3.248, 0.0143975, -0.0111073, 1
3.249, 0.0143864, -0.0111441, 1
3.25, 0.0143752, -0.0111807, 1
3.251, 0.014364, -0.0112172, 1
3.252, 0.0143528, -0.0112535, 1
3.253, 0.0143415, -0.0112897, 1
3.254, 0.0143302, -0.0113259, 1
3.255, 0.0143189, -0.0113618, 1
3.256, 0.0143075, -0.0113977, 1
3.257, 0.0142961, -0.0114334, 1
3.258, 0.0142846, -0.011469, 1
3.259, 0.0142732, -0.0115045, 1
3.26, 0.0142616, -0.0115398, 1
3.261, 0.0142501, -0.0115751, 1
3.262, 0.0142385, -0.0116102, 1
3.263, 0.0142269, -0.0116451, 1
3.264, 0.0142152, -0.01168, 1
3.265, 0.0142035, -0.0117147, 1
3.266, 0.0141918, -0.0117493, 1
3.267, 0.01418, -0.0117837, 1
3.268, 0.0141682, -0.011818, 1
3.269, 0.0141564, -0.0118522, 1
3.27, 0.0141445, -0.0118863, 1
3.271, 0.0141326, -0.0119202, 1
3.272, 0.0141206, -0.011954, 1
3.273, 0.0141087, -0.0119877, 1
3.274, 0.0140967, -0.0120212, 1
3.275, 0.0140846, -0.0120546, 1
3.276, 0.0140726, -0.0120879, 1
3.277, 0.0140605, -0.0121211, 1
3.278, 0.0140483, -0.0121541, 1
3.279, 0.0140361, -0.012187, 1
3.28, 0.0140239, -0.0122197, 1
3.281, 0.0140117, -0.0122523, 1
3.282, 0.0139994, -0.0122848, 1
3.283, 0.0139871, -0.0123172, 1
3.284, 0.0139748, -0.0123494, 1
3.285, 0.0139624, -0.0123815, 1
3.286, 0.01395, -0.0124134, 1
3.287, 0.0139376, -0.0124452, 1
3.288, 0.0139252, -0.0124769, 1
3.289, 0.0139127, -0.0125084, 1
3.29, 0.0139001, -0.0125399, 1
3.291, 0.0138876, -0.0125711, 1
3.292, 0.013875, -0.0126023, 1
3.293, 0.0138624, -0.0126333, 1
3.294, 0.0138497, -0.0126641, 1
3.295, 0.013837, -0.0126949, 1
3.296, 0.0138243, -0.0127254, 1
3.297, 0.0138116, -0.0127559, 1
3.298, 0.0137988, -0.0127862, 1
3.299, 0.013786, -0.0128164, 1
3.3, 0.0137732, -0.0128464, 1
3.301, 0.0137603, -0.0128763, 1
3.302, 0.0137474, -0.0129061, 1
3.303, 0.0137345, -0.0129357, 1
3.304, 0.0137216, -0.0129652, 1
3.305, 0.0137086, -0.0129946, 1
3.306, 0.0136956, -0.0130238, 1
3.307, 0.0136825, -0.0130528, 1
3.308, 0.0136695, -0.0130818, 1
3.309, 0.0136564, -0.0131106, 1
3.31, 0.0136433, -0.0131392, 1
3.311, 0.0136301, -0.0131677, 1
3.312, 0.0136169, -0.0131961, 1
3.313, 0.0136037, -0.0132243, 1
3.314, 0.0135905, -0.0132524, 1
3.315, 0.0135772, -0.0132804, 1
3.316, 0.0135639, -0.0133082, 1
3.317, 0.0135506, -0.0133358, 1
3.318, 0.0135372, -0.0133634, 1
3.319, 0.0135239, -0.0133907, 1
3.32, 0.0135105, -0.013418, 1
3.321, 0.013497, -0.0134451, 1
3.322, 0.0134836, -0.013472, 1
3.323, 0.0134701, -0.0134988, 1
3.324, 0.0134566, -0.0135255, 1
3.325, 0.013443, -0.013552, 1
3.326, 0.0134295, -0.0135784, 1
3.327, 0.0134159, -0.0136046, 1
3.328, 0.0134023, -0.0136307, 1
3.329, 0.0133886, -0.0136567, 1
3.33, 0.0133749, -0.0136825, 1
3.331, 0.0133612, -0.0137081, 1
3.332, 0.0133475, -0.0137336, 1
3.333, 0.0133338, -0.013759, 1
3.334, 0.01332, -0.0137842, 1
3.335, 0.0133062, -0.0138093, 1
3.336, 0.0132924, -0.0138343, 1
3.337, 0.0132785, -0.013859, 1
3.338, 0.0132647, -0.0138837, 1
3.339, 0.0132508, -0.0139082, 1
3.34, 0.0132369, -0.0139325, 1
3.341, 0.0132229, -0.0139567, 1
3.342, 0.0132089, -0.0139808, 1
3.343, 0.0131949, -0.0140047, 1
3.344, 0.0131809, -0.0140285, 1
3.345, 0.0131669, -0.0140521, 1
3.346, 0.0131528, -0.0140755, 1
3.347, 0.0131387, -0.0140989, 1
3.348, 0.0131246, -0.014122, 1
3.349, 0.0131105, -0.0141451, 1
3.35, 0.0130963, -0.0141679, 1
3.351, 0.0130822, -0.0141907, 1
3.352, 0.013068, -0.0142133, 1
3.353, 0.0130537, -0.0142357, 1
3.354, 0.0130395, -0.014258, 1
3.355, 0.0130252, -0.0142801, 1
3.356, 0.0130109, -0.0143021, 1
3.357, 0.0129966, -0.0143239, 1
3.358, 0.0129823, -0.0143456, 1
3.359, 0.0129679, -0.0143672, 1
3.36, 0.0129535, -0.0143886, 1
3.361, 0.0129391, -0.0144098, 1
3.362, 0.0129247, -0.0144309, 1
3.363, 0.0129103, -0.0144518, 1
3.364, 0.0128958, -0.0144726, 1
3.365, 0.0128813, -0.0144933, 1
3.366, 0.0128668, -0.0145138, 1
3.367, 0.0128523, -0.0145341, 1
3.368, 0.0128378, -0.0145543, 1
3.369, 0.0128232, -0.0145743, 1
3.37, 0.0128086, -0.0145942, 1
3.371, 0.012794, -0.0146139, 1
3.372, 0.0127794, -0.0146335, 1
3.373, 0.0127647, -0.014653, 1
3.374, 0.0127501, -0.0146722, 1
3.375, 0.0127354, -0.0146914, 1
3.376, 0.0127207, -0.0147103, 1
3.377, 0.012706, -0.0147292, 1
3.378, 0.0126912, -0.0147479, 1
3.379, 0.0126765, -0.0147664, 1
3.38, 0.0126617, -0.0147847, 1
3.381, 0.0126469, -0.014803, 1
3.382, 0.0126321, -0.014821, 1
3.383, 0.0126173, -0.0148389, 1
3.384, 0.0126024, -0.0148567, 1
3.385, 0.0125876, -0.0148743, 1
3.386, 0.0125727, -0.0148918, 1
3.387, 0.0125578, -0.0149091, 1
3.388, 0.0125429, -0.0149262, 1
3.389, 0.0125279, -0.0149432, 1
3.39, 0.012513, -0.01496, 1
3.391, 0.012498, -0.0149767, 1
3.392, 0.012483, -0.0149933, 1
3.393, 0.012468, -0.0150097, 1
3.394, 0.012453, -0.0150259, 1
3.395, 0.012438, -0.015042, 1
3.396, 0.0124229, -0.0150579, 1
3.397, 0.0124079, -0.0150736, 1
3.398, 0.0123928, -0.0150893, 1
3.399, 0.0123777, -0.0151047, 1
3.4, 0.0123626, -0.01512, 1
3.401, 0.0123474, -0.0151352, 1
3.402, 0.0123323, -0.0151502, 1
3.403, 0.0123171, -0.015165, 1
3.404, 0.012302, -0.0151797, 1
3.405, 0.0122868, -0.0151942, 1
3.406, 0.0122716, -0.0152086, 1
3.407, 0.0122564, -0.0152228, 1
3.408, 0.0122411, -0.0152369, 1
3.409, 0.0122259, -0.0152508, 1
3.41, 0.0122106, -0.0152645, 1
3.411, 0.0121954, -0.0152781, 1
3.412, 0.0121801, -0.0152916, 1
3.413, 0.0121648, -0.0153049, 1
3.414, 0.0121495, -0.015318, 1
3.415, 0.0121341, -0.015331, 1
3.416, 0.0121188, -0.0153438, 1
3.417, 0.0121034, -0.0153565, 1
3.418, 0.0120881, -0.015369, 1
3.419, 0.0120727, -0.0153813, 1
3.42, 0.0120573, -0.0153935, 1
3.421, 0.0120419, -0.0154056, 1
3.422, 0.0120265, -0.0154175, 1
3.423, 0.0120111, -0.0154292, 1
3.424, 0.0119957, -0.0154408, 1
3.425, 0.0119802, -0.0154522, 1
3.426, 0.0119647, -0.0154635, 1
3.427, 0.0119493, -0.0154746, 1
3.428, 0.0119338, -0.0154855, 1
3.429, 0.0119183, -0.0154963, 1
3.43, 0.0119028, -0.015507, 1
3.431, 0.0118873, -0.0155174, 1
3.432, 0.0118718, -0.0155278, 1
3.433, 0.0118562, -0.0155379, 1
3.434, 0.0118407, -0.0155479, 1
3.435, 0.0118251, -0.0155578, 1
3.436, 0.0118096, -0.0155675, 1
3.437, 0.011794, -0.015577, 1
3.438, 0.0117784, -0.0155864, 1
3.439, 0.0117628, -0.0155957, 1
3.44, 0.0117472, -0.0156047, 1
3.441, 0.0117316, -0.0156137, 1
3.442, 0.011716, -0.0156224, 1
3.443, 0.0117004, -0.015631, 1
3.444, 0.0116847, -0.0156395, 1
3.445, 0.0116691, -0.0156478, 1
3.446, 0.0116535, -0.0156559, 1
3.447, 0.0116378, -0.0156639, 1
3.448, 0.0116221, -0.0156717, 1
3.449, 0.0116064, -0.0156794, 1
3.45, 0.0115908, -0.0156869, 1
3.451, 0.0115751, -0.0156942, 1
3.452, 0.0115594, -0.0157014, 1
3.453, 0.0115437, -0.0157084, 1
3.454, 0.011528, -0.0157153, 1
3.455, 0.0115122, -0.015722, 1
3.456, 0.0114965, -0.0157286, 1
3.457, 0.0114808, -0.015735, 1
3.458, 0.011465, -0.0157413, 1
3.459, 0.0114493, -0.0157474, 1
3.46, 0.0114336, -0.0157533, 1
3.461, 0.0114178, -0.0157591, 1
3.462, 0.011402, -0.0157647, 1
3.463, 0.0113863, -0.0157702, 1
3.464, 0.0113705, -0.0157755, 1
3.465, 0.0113547, -0.0157806, 1
3.466, 0.0113389, -0.0157856, 1
3.467, 0.0113231, -0.0157905, 1
3.468, 0.0113074, -0.0157952, 1
3.469, 0.0112916, -0.0157997, 1
3.47, 0.0112758, -0.0158041, 1
3.471, 0.0112599, -0.0158083, 1
3.472, 0.0112441, -0.0158123, 1
3.473, 0.0112283, -0.0158162, 1
3.474, 0.0112125, -0.01582, 1
3.475, 0.0111967, -0.0158235, 1
3.476, 0.0111809, -0.015827, 1
3.477, 0.011165, -0.0158303, 1
3.478, 0.0111492, -0.0158334, 1
3.479, 0.0111334, -0.0158363, 1
3.48, 0.0111175, -0.0158391, 1
3.481, 0.0111017, -0.0158418, 1
3.482, 0.0110858, -0.0158443, 1
3.483, 0.01107, -0.0158466, 1
3.484, 0.0110541, -0.0158488, 1
3.485, 0.0110383, -0.0158508, 1
3.486, 0.0110224, -0.0158527, 1
3.487, 0.0110066, -0.0158544, 1
3.488, 0.0109907, -0.0158559, 1
3.489, 0.0109749, -0.0158573, 1
3.49, 0.010959, -0.0158586, 1
3.491, 0.0109432, -0.0158596, 1
3.492, 0.0109273, -0.0158606, 1
3.493, 0.0109114, -0.0158613, 1
3.494, 0.0108956, -0.015862, 1
3.495, 0.0108797, -0.0158624, 1
3.496, 0.0108639, -0.0158627, 1
3.497, 0.010848, -0.0158629, 1
3.498, 0.0108321, -0.0158629, 1
3.499, 0.0108163, -0.0158627, 1
3.5, 0.0108004, -0.0158624, 1
3.501, 0.0107845, -0.0158619, 1
3.502, 0.0107687, -0.0158613, 1
3.503, 0.0107528, -0.0158605, 1
3.504, 0.010737, -0.0158596, 1
3.505, 0.0107211, -0.0158585, 1
3.506, 0.0107052, -0.0158572, 1
3.507, 0.0106894, -0.0158558, 1
3.508, 0.0106735, -0.0158543, 1
3.509, 0.0106577, -0.0158526, 1
3.51, 0.0106418, -0.0158507, 1
3.511, 0.010626, -0.0158487, 1
3.512, 0.0106101, -0.0158465, 1
3.513, 0.0105943, -0.0158442, 1
3.514, 0.0105784, -0.0158417, 1
3.515, 0.0105626, -0.015839, 1
3.516, 0.0105468, -0.0158362, 1
3.517, 0.0105309, -0.0158333, 1
3.518, 0.0105151, -0.0158302, 1
3.519, 0.0104993, -0.0158269, 1
3.52, 0.0104834, -0.0158235, 1
3.521, 0.0104676, -0.0158199, 1
3.522, 0.0104518, -0.0158162, 1
3.523, 0.010436, -0.0158123, 1
3.524, 0.0104202, -0.0158083, 1
3.525, 0.0104044, -0.0158041, 1
3.526, 0.0103886, -0.0157998, 1
3.527, 0.0103728, -0.0157953, 1
3.528, 0.010357, -0.0157907, 1
3.529, 0.0103412, -0.0157859, 1
3.53, 0.0103254, -0.0157809, 1
3.531, 0.0103096, -0.0157758, 1
3.532, 0.0102939, -0.0157706, 1
3.533, 0.0102781, -0.0157652, 1
3.534, 0.0102623, -0.0157596, 1
3.535, 0.0102466, -0.0157539, 1
3.536, 0.0102308, -0.0157481, 1
3.537, 0.0102151, -0.0157421, 1
3.538, 0.0101993, -0.0157359, 1
3.539, 0.0101836, -0.0157296, 1
3.54, 0.0101679, -0.0157231, 1
3.541, 0.0101522, -0.0157165, 1
3.542, 0.0101364, -0.0157097, 1
3.543, 0.0101207, -0.0157028, 1
3.544, 0.010105, -0.0156957, 1
3.545, 0.0100893, -0.0156885, 1
3.546, 0.0100737, -0.0156811, 1
3.547, 0.010058, -0.0156736, 1
3.548, 0.0100423, -0.0156659, 1
3.549, 0.0100266, -0.0156581, 1
3.55, 0.010011, -0.0156501, 1
3.551, 0.00999535, -0.015642, 1
3.552, 0.00997971, -0.0156337, 1
3.553, 0.00996408, -0.0156253, 1
3.554, 0.00994846, -0.0156167, 1
3.555, 0.00993285, -0.015608, 1
3.556, 0.00991724, -0.0155991, 1
3.557, 0.00990165, -0.0155901, 1
3.558, 0.00988606, -0.0155809, 1
3.559, 0.00987049, -0.0155715, 1
3.56, 0.00985492, -0.0155621, 1
3.561, 0.00983936, -0.0155524, 1
3.562, 0.00982382, -0.0155427, 1
3.563, 0.00980828, -0.0155328, 1
3.564, 0.00979275, -0.0155227, 1
3.565, 0.00977723, -0.0155125, 1
3.566, 0.00976173, -0.0155021, 1
3.567, 0.00974623, -0.0154916, 1
3.568, 0.00973074, -0.0154809, 1
3.569, 0.00971527, -0.0154701, 1
3.57, 0.0096998, -0.0154592, 1
3.571, 0.00968435, -0.0154481, 1
3.572, 0.00966891, -0.0154368, 1
3.573, 0.00965348, -0.0154254, 1
3.574, 0.00963806, -0.0154139, 1
3.575, 0.00962265, -0.0154022, 1
3.576, 0.00960725, -0.0153903, 1
3.577, 0.00959187, -0.0153784, 1
3.578, 0.00957649, -0.0153662, 1
3.579, 0.00956113, -0.0153539, 1
3.58, 0.00954579, -0.0153415, 1
3.581, 0.00953045, -0.015329, 1
3.582, 0.00951513, -0.0153162, 1
3.583, 0.00949982, -0.0153034, 1
3.584, 0.00948452, -0.0152904, 1
3.585, 0.00946924, -0.0152772, 1
3.586, 0.00945397, -0.015264, 1
3.587, 0.00943871, -0.0152505, 1
3.588, 0.00942347, -0.0152369, 1
3.589, 0.00940824, -0.0152232, 1
3.59, 0.00939302, -0.0152093, 1
3.591, 0.00937782, -0.0151953, 1
3.592, 0.00936263, -0.0151812, 1
3.593, 0.00934746, -0.0151669, 1
3.594, 0.0093323, -0.0151524, 1
3.595, 0.00931715, -0.0151379, 1
3.596, 0.00930202, -0.0151231, 1
3.597, 0.0092869, -0.0151083, 1
3.598, 0.0092718, -0.0150932, 1
3.599, 0.00925672, -0.0150781, 1
3.6, 0.00924165, -0.0150628, 1
3.601, 0.00922659, -0.0150474, 1
3.602, 0.00921155, -0.0150318, 1
3.603, 0.00919653, -0.0150161, 1
3.604, 0.00918152, -0.0150002, 1
3.605, 0.00916653, -0.0149842, 1
3.606, 0.00915155, -0.0149681, 1
3.607, 0.00913659, -0.0149518, 1
3.608, 0.00912165, -0.0149354, 1
3.609, 0.00910672, -0.0149188, 1
3.61, 0.00909181, -0.0149021, 1
3.611, 0.00907692, -0.0148853, 1
3.612, 0.00906204, -0.0148683, 1
3.613, 0.00904718, -0.0148512, 1
3.614, 0.00903234, -0.0148339, 1
3.615, 0.00901751, -0.0148165, 1
3.616, 0.00900271, -0.014799, 1
3.617, 0.00898792, -0.0147813, 1
3.618, 0.00897314, -0.0147635, 1
3.619, 0.00895839, -0.0147455, 1
3.62, 0.00894365, -0.0147274, 1
3.621, 0.00892893, -0.0147092, 1
3.622, 0.00891423, -0.0146909, 1
3.623, 0.00889955, -0.0146724, 1
3.624, 0.00888489, -0.0146537, 1
3.625, 0.00887024, -0.014635, 1
3.626, 0.00885562, -0.0146161, 1
3.627, 0.00884101, -0.014597, 1
3.628, 0.00882643, -0.0145778, 1
3.629, 0.00881186, -0.0145585, 1
3.63, 0.00879731, -0.0145391, 1
3.631, 0.00878278, -0.0145195, 1
3.632, 0.00876827, -0.0144998, 1
3.633, 0.00875378, -0.0144799, 1
3.634, 0.00873931, -0.0144599, 1
3.635, 0.00872486, -0.0144398, 1
3.636, 0.00871043, -0.0144196, 1
3.637, 0.00869602, -0.0143992, 1
3.638, 0.00868163, -0.0143787, 1
3.639, 0.00866726, -0.014358, 1
3.64, 0.00865292, -0.0143372, 1
3.641, 0.00863859, -0.0143163, 1
3.642, 0.00862428, -0.0142953, 1
3.643, 0.00861, -0.0142741, 1
3.644, 0.00859574, -0.0142528, 1
3.645, 0.00858149, -0.0142313, 1
3.646, 0.00856727, -0.0142097, 1
3.647, 0.00855307, -0.014188, 1
3.648, 0.0085389, -0.0141662, 1
3.649, 0.00852474, -0.0141442, 1
3.65, 0.00851061, -0.0141221, 1
3.651, 0.0084965, -0.0140999, 1
3.652, 0.00848241, -0.0140776, 1
3.653, 0.00846834, -0.0140551, 1
3.654, 0.0084543, -0.0140325, 1
3.655, 0.00844028, -0.0140097, 1
3.656, 0.00842628, -0.0139869, 1
3.657, 0.0084123, -0.0139639, 1
3.658, 0.00839835, -0.0139407, 1
3.659, 0.00838442, -0.0139175, 1
3.66, 0.00837052, -0.0138941, 1
3.661, 0.00835663, -0.0138706, 1
3.662, 0.00834277, -0.013847, 1
3.663, 0.00832894, -0.0138232, 1
3.664, 0.00831513, -0.0137993, 1
3.665, 0.00830134, -0.0137753, 1
3.666, 0.00828758, -0.0137512, 1
3.667, 0.00827384, -0.0137269, 1
3.668, 0.00826012, -0.0137025, 1
3.669, 0.00824643, -0.013678, 1
3.67, 0.00823277, -0.0136534, 1
3.671, 0.00821913, -0.0136286, 1
3.672, 0.00820551, -0.0136037, 1
3.673, 0.00819192, -0.0135787, 1
3.674, 0.00817835, -0.0135536, 1
3.675, 0.00816481, -0.0135283, 1
3.676, 0.0081513, -0.0135029, 1
3.677, 0.00813781, -0.0134774, 1
3.678, 0.00812434, -0.0134518, 1
3.679, 0.0081109, -0.0134261, 1
3.68, 0.00809749, -0.0134002, 1
3.681, 0.0080841, -0.0133742, 1
3.682, 0.00807074, -0.0133481, 1
3.683, 0.00805741, -0.0133219, 1
3.684, 0.0080441, -0.0132956, 1
3.685, 0.00803082, -0.0132691, 1
3.686, 0.00801756, -0.0132425, 1
3.687, 0.00800433, -0.0132158, 1
3.688, 0.00799113, -0.013189, 1
3.689, 0.00797795, -0.013162, 1
3.69, 0.0079648, -0.013135, 1
3.691, 0.00795168, -0.0131078, 1
3.692, 0.00793859, -0.0130805, 1
3.693, 0.00792552, -0.0130531, 1
3.694, 0.00791248, -0.0130255, 1
3.695, 0.00789947, -0.0129979, 1
3.696, 0.00788649, -0.0129701, 1
3.697, 0.00787353, -0.0129423, 1
3.698, 0.0078606, -0.0129143, 1
3.699, 0.0078477, -0.0128861, 1
3.7, 0.00783483, -0.0128579, 1
3.701, 0.00782199, -0.0128296, 1
3.702, 0.00780917, -0.0128011, 1
3.703, 0.00779638, -0.0127726, 1
3.704, 0.00778363, -0.0127439, 1
3.705, 0.0077709, -0.0127151, 1
3.706, 0.0077582, -0.0126862, 1
3.707, 0.00774552, -0.0126571, 1
3.708, 0.00773288, -0.012628, 1
3.709, 0.00772027, -0.0125988, 1
3.71, 0.00770768, -0.0125694, 1
3.711, 0.00769513, -0.0125399, 1
3.712, 0.0076826, -0.0125103, 1
3.713, 0.00767011, -0.0124806, 1
3.714, 0.00765764, -0.0124508, 1
3.715, 0.00764521, -0.0124209, 1
3.716, 0.0076328, -0.0123909, 1
3.717, 0.00762043, -0.0123608, 1
3.718, 0.00760808, -0.0123305, 1
3.719, 0.00759576, -0.0123002, 1
3.72, 0.00758348, -0.0122697, 1
3.721, 0.00757123, -0.0122391, 1
3.722, 0.007559, -0.0122085, 1
3.723, 0.00754681, -0.0121777, 1
3.724, 0.00753465, -0.0121468, 1
3.725, 0.00752251, -0.0121158, 1
3.726, 0.00751041, -0.0120847, 1
3.727, 0.00749835, -0.0120535, 1
3.728, 0.00748631, -0.0120222, 1
3.729, 0.0074743, -0.0119907, 1
3.73, 0.00746233, -0.0119592, 1
3.731, 0.00745038, -0.0119276, 1
3.732, 0.00743847, -0.0118958, 1
3.733, 0.00742659, -0.011864, 1
3.734, 0.00741474, -0.0118321, 1
3.735, 0.00740293, -0.0118, 1
3.736, 0.00739114, -0.0117679, 1
3.737, 0.00737939, -0.0117356, 1
3.738, 0.00736767, -0.0117033, 1
3.739, 0.00735598, -0.0116708, 1
3.74, 0.00734433, -0.0116382, 1
3.741, 0.00733271, -0.0116056, 1
3.742, 0.00732112, -0.0115728, 1
3.743, 0.00730956, -0.01154, 1
3.744, 0.00729804, -0.011507, 1
3.745, 0.00728655, -0.011474, 1
3.746, 0.00727509, -0.0114408, 1
3.747, 0.00726367, -0.0114075, 1
3.748, 0.00725228, -0.0113742, 1
3.749, 0.00724092, -0.0113407, 1
3.75, 0.00722959, -0.0113072, 1
3.751, 0.0072183, -0.0112735, 1
3.752, 0.00720705, -0.0112398, 1
3.753, 0.00719582, -0.0112059, 1
3.754, 0.00718464, -0.011172, 1
3.755, 0.00717348, -0.011138, 1
3.756, 0.00716236, -0.0111038, 1
3.757, 0.00715127, -0.0110696, 1
3.758, 0.00714022, -0.0110353, 1
3.759, 0.0071292, -0.0110009, 1
3.76, 0.00711822, -0.0109663, 1
3.761, 0.00710727, -0.0109317, 1
3.762, 0.00709636, -0.010897, 1
3.763, 0.00708548, -0.0108623, 1
3.764, 0.00707463, -0.0108274, 1
3.765, 0.00706382, -0.0107924, 1
3.766, 0.00705305, -0.0107573, 1
3.767, 0.00704231, -0.0107222, 1
3.768, 0.0070316, -0.0106869, 1
3.769, 0.00702093, -0.0106516, 1
3.77, 0.0070103, -0.0106161, 1
3.771, 0.0069997, -0.0105806, 1
3.772, 0.00698914, -0.010545, 1
3.773, 0.00697861, -0.0105093, 1
3.774, 0.00696812, -0.0104735, 1
3.775, 0.00695766, -0.0104377, 1
3.776, 0.00694724, -0.0104017, 1
3.777, 0.00693686, -0.0103656, 1
3.778, 0.00692651, -0.0103295, 1
3.779, 0.0069162, -0.0102933, 1
3.78, 0.00690593, -0.010257, 1
3.781, 0.00689569, -0.0102206, 1
3.782, 0.00688549, -0.0101841, 1
3.783, 0.00687532, -0.0101475, 1
3.784, 0.00686519, -0.0101108, 1
3.785, 0.0068551, -0.0100741, 1
3.786, 0.00684504, -0.0100373, 1
3.787, 0.00683502, -0.0100004, 1
3.788, 0.00682504, -0.00996339, 1
3.789, 0.0068151, -0.00992631, 1
3.79, 0.00680519, -0.00988916, 1
3.791, 0.00679532, -0.00985192, 1
3.792, 0.00678548, -0.0098146, 1
3.793, 0.00677569, -0.0097772, 1
3.794, 0.00676593, -0.00973971, 1
3.795, 0.00675621, -0.00970215, 1
3.796, 0.00674653, -0.00966451, 1
3.797, 0.00673688, -0.00962679, 1
3.798, 0.00672727, -0.00958898, 1
3.799, 0.0067177, -0.0095511, 1
3.8, 0.00670817, -0.00951314, 1
3.801, 0.00669868, -0.00947511, 1
3.802, 0.00668922, -0.00943699, 1
3.803, 0.0066798, -0.0093988, 1
3.804, 0.00667042, -0.00936053, 1
3.805, 0.00666108, -0.00932218, 1
3.806, 0.00665178, -0.00928376, 1
3.807, 0.00664251, -0.00924526, 1
3.808, 0.00663329, -0.00920669, 1
3.809, 0.0066241, -0.00916804, 1
3.81, 0.00661495, -0.00912932, 1
3.811, 0.00660584, -0.00909052, 1
3.812, 0.00659677, -0.00905165, 1
3.813, 0.00658774, -0.00901271, 1
3.814, 0.00657875, -0.00897369, 1
3.815, 0.00656979, -0.0089346, 1
3.816, 0.00656088, -0.00889544, 1
3.817, 0.006552, -0.00885621, 1
3.818, 0.00654316, -0.00881691, 1
3.819, 0.00653437, -0.00877753, 1
3.82, 0.00652561, -0.00873809, 1
3.821, 0.00651689, -0.00869857, 1
3.822, 0.00650821, -0.00865899, 1
3.823, 0.00649957, -0.00861934, 1
3.824, 0.00649097, -0.00857962, 1
3.825, 0.00648241, -0.00853983, 1
3.826, 0.00647389, -0.00849997, 1
3.827, 0.00646541, -0.00846004, 1
3.828, 0.00645697, -0.00842005, 1
3.829, 0.00644857, -0.00837999, 1
3.83, 0.00644021, -0.00833987, 1
3.831, 0.00643189, -0.00829968, 1
3.832, 0.00642361, -0.00825942, 1
3.833, 0.00641537, -0.0082191, 1
3.834, 0.00640718, -0.00817871, 1
3.835, 0.00639902, -0.00813826, 1
3.836, 0.0063909, -0.00809775, 1
3.837, 0.00638282, -0.00805718, 1
3.838, 0.00637479, -0.00801654, 1
3.839, 0.00636679, -0.00797583, 1
3.84, 0.00635883, -0.00793507, 1
3.841, 0.00635092, -0.00789425, 1
3.842, 0.00634304, -0.00785336, 1
3.843, 0.00633521, -0.00781241, 1
3.844, 0.00632742, -0.00777141, 1
3.845, 0.00631967, -0.00773034, 1
3.846, 0.00631196, -0.00768921, 1
3.847, 0.00630429, -0.00764803, 1
3.848, 0.00629666, -0.00760678, 1
3.849, 0.00628908, -0.00756548, 1
3.85, 0.00628153, -0.00752412, 1
3.851, 0.00627403, -0.00748271, 1
3.852, 0.00626657, -0.00744123, 1
3.853, 0.00625915, -0.0073997, 1
3.854, 0.00625177, -0.00735812, 1
3.855, 0.00624443, -0.00731648, 1
3.856, 0.00623713, -0.00727478, 1
3.857, 0.00622988, -0.00723303, 1
3.858, 0.00622267, -0.00719122, 1
3.859, 0.0062155, -0.00714936, 1
3.86, 0.00620837, -0.00710745, 1
3.861, 0.00620128, -0.00706548, 1
3.862, 0.00619424, -0.00702347, 1
3.863, 0.00618724, -0.0069814, 1
3.864, 0.00618028, -0.00693927, 1
3.865, 0.00617336, -0.0068971, 1
3.866, 0.00616648, -0.00685488, 1
